date,state,county,retail,grocery,parks,transit,workplaces,residential,Non_Residential
2020-04-04,Virginia,Rockbridge County,-33.0,,,-20.0,-24.0,,-25.666666666666668
2020-04-04,Virginia,Rockingham County,-36.0,-13.0,,-31.0,-26.0,10.0,-26.5
2020-04-04,Virginia,Russell County,-28.0,-10.0,,,-18.0,,-18.666666666666668
2020-04-04,Virginia,Salem,-35.0,3.0,,,-26.0,,-19.333333333333332
2020-04-04,Virginia,Scott County,-18.0,-2.0,,,-19.0,,-13.0
2020-04-04,Virginia,Shenandoah County,-33.0,-6.0,,-22.0,-27.0,,-22.0
2020-04-04,Virginia,Smyth County,-24.0,11.0,,,-12.0,,-8.333333333333334
2020-04-04,Virginia,Southampton County,-34.0,27.0,,,-25.0,,-10.666666666666666
2020-04-04,Virginia,Spotsylvania County,-47.0,-18.0,,,-34.0,13.0,-33.0
2020-04-04,Virginia,Stafford County,-34.0,-28.0,44.0,,-38.0,16.0,-14.0
2020-04-04,Virginia,Staunton,-36.0,-7.0,,,-30.0,,-24.333333333333332
2020-04-04,Virginia,Suffolk,-40.0,-4.0,,-12.0,-26.0,12.0,-20.5
2020-04-04,Virginia,Sussex County,-46.0,26.0,,-52.0,,,-24.0
2020-04-04,Virginia,Tazewell County,-17.0,24.0,,,-12.0,,-1.6666666666666667
2020-04-04,Virginia,Virginia Beach,-48.0,-19.0,-20.0,-43.0,-36.0,14.0,-33.2
2020-04-04,Virginia,Warren County,-28.0,-20.0,,,-27.0,,-25.0
2020-04-04,Virginia,Washington County,-50.0,-10.0,,-22.0,-22.0,,-26.0
2020-04-04,Virginia,Waynesboro,-41.0,-28.0,,,-23.0,,-30.666666666666668
2020-04-04,Virginia,Westmoreland County,-42.0,10.0,,,-26.0,,-19.333333333333332
2020-04-04,Virginia,Williamsburg,-74.0,-35.0,,,-45.0,,-51.333333333333336
2020-04-04,Virginia,Winchester,-57.0,-25.0,-67.0,,-32.0,,-45.25
2020-04-04,Virginia,Wise County,-10.0,4.0,,,-22.0,,-9.333333333333334
2020-04-04,Virginia,Wythe County,-41.0,-12.0,,-13.0,-26.0,,-23.0
2020-04-04,Virginia,York County,-40.0,-21.0,-43.0,,-40.0,,-36.0
2020-04-05,Virginia,Accomack County,-30.0,-19.0,,,-25.0,,-24.666666666666668
2020-04-05,Virginia,Albemarle County,-53.0,-27.0,21.0,-67.0,-48.0,,-34.8
2020-04-05,Virginia,Alexandria,-57.0,-26.0,33.0,-60.0,-48.0,17.0,-31.6
2020-04-05,Virginia,Alleghany County,-17.0,,,-20.0,-28.0,,-21.666666666666668
2020-04-05,Virginia,Amelia County,-60.0,-21.0,,,,,-40.5
2020-04-05,Virginia,Amherst County,-15.0,-2.0,,,-27.0,,-14.666666666666666
2020-04-05,Virginia,Appomattox County,-21.0,,,,-28.0,,-24.5
2020-04-05,Virginia,Arlington County,-67.0,-35.0,-1.0,-84.0,-55.0,18.0,-48.4
2020-04-05,Virginia,Augusta County,-45.0,-16.0,,29.0,-25.0,,-14.25
2020-04-05,Virginia,Bedford County,-32.0,-7.0,,,-40.0,,-26.333333333333332
2020-04-05,Virginia,Bland County,,,,-30.0,,,-30.0
2020-04-05,Virginia,Botetourt County,-58.0,-18.0,,-43.0,-43.0,,-40.5
2020-04-05,Virginia,Bristol,-28.0,-4.0,,,-30.0,,-20.666666666666668
2020-04-05,Virginia,Brunswick County,-42.0,,,-62.0,,,-52.0
2020-04-05,Virginia,Buchanan County,-26.0,,,,,,-26.0
2020-04-05,Virginia,Buckingham County,,-12.0,,,,,-12.0
2020-04-05,Virginia,Campbell County,-32.0,-9.0,,,-37.0,,-26.0
2020-04-05,Virginia,Caroline County,-47.0,-21.0,,-45.0,-34.0,,-36.75
2020-04-05,Virginia,Carroll County,-19.0,7.0,,-30.0,-32.0,,-18.5
2020-04-05,Virginia,Charlotte County,,17.0,,,,,17.0
2020-04-05,Virginia,Charlottesville,-69.0,-29.0,-38.0,-64.0,-52.0,,-50.4
2020-04-05,Virginia,Chesapeake,-39.0,-20.0,22.0,-29.0,-38.0,11.0,-20.8
2020-04-05,Virginia,Chesterfield County,-43.0,-24.0,19.0,-28.0,-41.0,12.0,-23.4
2020-04-05,Virginia,Clarke County,-45.0,-21.0,,,,,-33.0
2020-04-05,Virginia,Colonial Heights,-48.0,-25.0,,,-31.0,,-34.666666666666664
2020-04-05,Virginia,Covington,-40.0,,,,,,-40.0
2020-04-05,Virginia,Culpeper County,-34.0,-6.0,,,-35.0,,-25.0
2020-04-05,Virginia,Danville,-39.0,-2.0,,,-36.0,,-25.666666666666668
2020-04-05,Virginia,Dickenson County,,-16.0,,,,,-16.0
2020-04-05,Virginia,Dinwiddie County,34.0,-26.0,,,-24.0,,-5.333333333333333
2020-04-05,Virginia,Emporia,-44.0,-1.0,,-32.0,,,-25.666666666666668
2020-04-05,Virginia,Essex County,-25.0,-8.0,,,,,-16.5
2020-04-05,Virginia,Fairfax,-68.0,-44.0,-36.0,,-60.0,,-52.0
2020-04-05,Virginia,Fairfax County,-54.0,-28.0,5.0,-48.0,-50.0,17.0,-35.0
2020-04-05,Virginia,Falls Church,-73.0,-47.0,,,,,-60.0
2020-04-05,Virginia,Fauquier County,-34.0,-36.0,,,-37.0,,-35.666666666666664
2020-04-05,Virginia,Floyd County,,6.0,,,,,6.0
2020-04-05,Virginia,Fluvanna County,,-34.0,,,-38.0,,-36.0
2020-04-05,Virginia,Franklin,-22.0,-2.0,,-33.0,,,-19.0
2020-04-05,Virginia,Franklin County,-24.0,-7.0,,,-35.0,,-22.0
2020-04-05,Virginia,Frederick County,-42.0,-24.0,,-41.0,-32.0,,-34.75
2020-04-05,Virginia,Fredericksburg,-54.0,-31.0,,,-42.0,,-42.333333333333336
2020-04-05,Virginia,Galax,-31.0,12.0,,,,,-9.5
2020-04-05,Virginia,Giles County,-26.0,16.0,,,-26.0,,-12.0
2020-04-05,Virginia,Gloucester County,-34.0,-8.0,,,-27.0,,-23.0
2020-04-05,Virginia,Goochland County,-44.0,-23.0,,,-36.0,,-34.333333333333336
2020-04-05,Virginia,Greene County,-18.0,-18.0,,,-33.0,,-23.0
2020-04-05,Virginia,Greensville County,,,,-44.0,,,-44.0
2020-04-05,Virginia,Halifax County,-26.0,-12.0,,,-25.0,,-21.0
2020-04-05,Virginia,Hampton,-38.0,-4.0,17.0,-20.0,-34.0,11.0,-15.8
2020-04-05,Virginia,Hanover County,-42.0,-29.0,,-29.0,-41.0,,-35.25
2020-04-05,Virginia,Harrisonburg,-56.0,-23.0,,,-41.0,,-40.0
2020-04-05,Virginia,Henrico County,-45.0,-24.0,7.0,-76.0,-40.0,12.0,-35.6
2020-04-05,Virginia,Henry County,-25.0,-13.0,,,-25.0,,-21.0
2020-04-05,Virginia,Hopewell,-19.0,2.0,,,-33.0,,-16.666666666666668
2020-04-05,Virginia,Isle of Wight County,-30.0,-10.0,,,-32.0,,-24.0
2020-04-05,Virginia,James City County,-59.0,-4.0,,,-46.0,,-36.333333333333336
2020-04-05,Virginia,King George County,-38.0,-38.0,,,-32.0,,-36.0
2020-04-05,Virginia,King William County,-24.0,3.0,,,-32.0,,-17.666666666666668
2020-04-05,Virginia,Lancaster County,-23.0,6.0,,,,,-8.5
2020-04-05,Virginia,Lee County,-34.0,10.0,,,-18.0,,-14.0
2020-04-05,Virginia,Lexington,-55.0,-21.0,,,,,-38.0
2020-04-05,Virginia,Loudoun County,-53.0,-25.0,-6.0,-84.0,-48.0,15.0,-43.2
2020-04-05,Virginia,Louisa County,-19.0,-22.0,,,-32.0,,-24.333333333333332
2020-04-05,Virginia,Lunenburg County,,-4.0,,,,,-4.0
2020-04-05,Virginia,Lynchburg,-49.0,-18.0,,,-42.0,,-36.333333333333336
2020-04-05,Virginia,Madison County,,-27.0,,,,,-27.0
2020-04-05,Virginia,Manassas,-36.0,-12.0,,,-39.0,,-29.0
2020-04-05,Virginia,Manassas Park,,-11.0,,,-44.0,,-27.5
2020-04-05,Virginia,Martinsville,-32.0,8.0,,,-30.0,,-18.0
2020-04-05,Virginia,Mecklenburg County,-29.0,4.0,2.0,-40.0,-24.0,,-17.4
2020-04-05,Virginia,Middlesex County,,1.0,,,,,1.0
2020-04-05,Virginia,Montgomery County,-57.0,-20.0,,-34.0,-43.0,,-38.5
2020-04-05,Virginia,Nelson County,-53.0,-3.0,,,-43.0,,-33.0
2020-04-05,Virginia,New Kent County,-38.0,-10.0,,-50.0,-35.0,,-33.25
2020-04-05,Virginia,Newport News,-41.0,-11.0,30.0,-39.0,-31.0,10.0,-18.4
2020-04-05,Virginia,Norfolk,-42.0,-12.0,-4.0,-61.0,-35.0,10.0,-30.8
2020-04-05,Virginia,Northampton County,-32.0,-33.0,,,,,-32.5
2020-04-05,Virginia,Northumberland County,,-17.0,,,,,-17.0
2020-04-05,Virginia,Norton,-44.0,,,,,,-44.0
2020-04-05,Virginia,Nottoway County,-30.0,40.0,,,,,5.0
2020-04-05,Virginia,Orange County,-25.0,-13.0,,,-36.0,,-24.666666666666668
2020-04-05,Virginia,Page County,-29.0,-2.0,-21.0,,-28.0,,-20.0
2020-04-05,Virginia,Patrick County,-20.0,19.0,,,-32.0,,-11.0
2020-04-05,Virginia,Petersburg,-26.0,-14.0,,,-26.0,,-22.0
2020-04-05,Virginia,Pittsylvania County,-14.0,-1.0,,,-30.0,,-15.0
2020-04-05,Virginia,Poquoson,-16.0,-7.0,,,,,-11.5
2020-04-05,Virginia,Portsmouth,-22.0,-9.0,22.0,10.0,-35.0,10.0,-6.8
2020-04-05,Virginia,Powhatan County,-35.0,-32.0,,,-34.0,,-33.666666666666664
2020-04-05,Virginia,Prince Edward County,-39.0,-17.0,,,-32.0,,-29.333333333333332
2020-04-05,Virginia,Prince George County,-28.0,-23.0,,-35.0,-28.0,,-28.5
2020-04-05,Virginia,Prince William County,-48.0,-24.0,1.0,-42.0,-45.0,15.0,-31.6
2020-04-05,Virginia,Pulaski County,-24.0,1.0,,,-31.0,,-18.0
2020-04-05,Virginia,Radford,-65.0,-13.0,,,-44.0,,-40.666666666666664
2020-04-05,Virginia,Richmond,-50.0,-9.0,37.0,-27.0,-40.0,11.0,-17.8
2020-04-05,Virginia,Richmond County,,-25.0,,,,,-25.0
2020-04-05,Virginia,Roanoke,-49.0,-13.0,-6.0,-50.0,-35.0,9.0,-30.6
2020-04-05,Virginia,Roanoke County,-35.0,-22.0,,,-41.0,,-32.666666666666664
2020-04-05,Virginia,Rockbridge County,-36.0,,,-30.0,-30.0,,-32.0
2020-04-05,Virginia,Rockingham County,-40.0,-18.0,,-22.0,-32.0,,-28.0
2020-04-05,Virginia,Russell County,-37.0,-22.0,,,-20.0,,-26.333333333333332
2020-04-05,Virginia,Salem,-37.0,-2.0,,,-34.0,,-24.333333333333332
2020-04-05,Virginia,Scott County,-24.0,-9.0,,,-26.0,,-19.666666666666668
2020-04-05,Virginia,Shenandoah County,-34.0,-19.0,,-30.0,-39.0,,-30.5
2020-04-05,Virginia,Smyth County,-30.0,4.0,,,-18.0,,-14.666666666666666
2020-04-05,Virginia,Southampton County,-44.0,-1.0,,,-39.0,,-28.0
2020-04-05,Virginia,Spotsylvania County,-46.0,-20.0,,,-42.0,12.0,-36.0
2020-04-05,Virginia,Stafford County,-34.0,-33.0,72.0,,-45.0,13.0,-10.0
2020-04-05,Virginia,Staunton,-37.0,-15.0,,,-34.0,,-28.666666666666668
2020-04-05,Virginia,Suffolk,-38.0,-10.0,,-14.0,-32.0,,-23.5
2020-04-05,Virginia,Sussex County,-47.0,22.0,,-59.0,,,-28.0
2020-04-05,Virginia,Tazewell County,-21.0,15.0,,,-26.0,,-10.666666666666666
2020-04-05,Virginia,Virginia Beach,-43.0,-19.0,-1.0,-27.0,-39.0,11.0,-25.8
2020-04-05,Virginia,Warren County,-31.0,-11.0,,,-34.0,,-25.333333333333332
2020-04-05,Virginia,Washington County,-50.0,-10.0,,-28.0,-32.0,,-30.0
2020-04-05,Virginia,Waynesboro,-41.0,-33.0,,,-28.0,,-34.0
2020-04-05,Virginia,Westmoreland County,-41.0,6.0,,,-35.0,,-23.333333333333332
2020-04-05,Virginia,Williamsburg,-68.0,-38.0,,,-52.0,,-52.666666666666664
2020-04-05,Virginia,Winchester,-54.0,-19.0,,,-37.0,,-36.666666666666664
2020-04-05,Virginia,Wise County,-14.0,1.0,,,-21.0,,-11.333333333333334
2020-04-05,Virginia,Wythe County,-43.0,-16.0,,-15.0,-27.0,,-25.25
2020-04-05,Virginia,York County,-38.0,-22.0,-19.0,,-43.0,,-30.5
2020-04-06,Virginia,Accomack County,,-22.0,,,-28.0,13.0,-25.0
2020-04-06,Virginia,Albemarle County,-45.0,-24.0,,-55.0,-59.0,22.0,-45.75
2020-04-06,Virginia,Alexandria,-47.0,-19.0,69.0,-71.0,-66.0,29.0,-26.8
2020-04-06,Virginia,Alleghany County,,,,-25.0,-30.0,,-27.5
2020-04-06,Virginia,Amelia County,,,,,-35.0,,-35.0
2020-04-06,Virginia,Amherst County,,,,,-29.0,,-29.0
2020-04-06,Virginia,Appomattox County,,,,,-29.0,,-29.0
2020-04-06,Virginia,Arlington County,-63.0,-24.0,-15.0,-82.0,-76.0,33.0,-52.0
2020-04-06,Virginia,Augusta County,-37.0,-5.0,,30.0,-30.0,13.0,-10.5
2020-04-06,Virginia,Bedford County,-30.0,-12.0,,,-38.0,16.0,-26.666666666666668
2020-04-06,Virginia,Bland County,,,,-28.0,,,-28.0
2020-04-06,Virginia,Botetourt County,,,,-38.0,-38.0,,-38.0
2020-04-06,Virginia,Bristol,-24.0,,,,-35.0,,-29.5
2020-04-06,Virginia,Brunswick County,,,,-46.0,-25.0,,-35.5
2020-04-06,Virginia,Buchanan County,,,,,-32.0,,-32.0
2020-04-06,Virginia,Buckingham County,,,,,-32.0,,-32.0
2020-04-06,Virginia,Buena Vista,,,,,-43.0,,-43.0
2020-04-06,Virginia,Campbell County,-25.0,-14.0,,,-34.0,14.0,-24.333333333333332
2020-04-06,Virginia,Caroline County,,,,-28.0,-42.0,,-35.0
2020-04-06,Virginia,Carroll County,,,,-22.0,-29.0,,-25.5
2020-04-06,Virginia,Charles City County,,,,,-33.0,,-33.0
2020-04-06,Virginia,Charlotte County,,,,,-29.0,,-29.0
2020-04-06,Virginia,Charlottesville,-58.0,-30.0,-44.0,-50.0,-66.0,,-49.6
2020-04-06,Virginia,Chesapeake,-30.0,-17.0,39.0,-25.0,-46.0,18.0,-15.8
2020-04-06,Virginia,Chesterfield County,-36.0,-22.0,12.0,-29.0,-49.0,20.0,-24.8
2020-04-06,Virginia,Clarke County,,,,,-46.0,,-46.0
2020-04-06,Virginia,Colonial Heights,-43.0,-19.0,,,-40.0,,-34.0
2020-04-06,Virginia,Covington,,,,,-38.0,,-38.0
2020-04-06,Virginia,Craig County,,,,,-36.0,,-36.0
2020-04-06,Virginia,Culpeper County,-30.0,,,,-39.0,16.0,-34.5
2020-04-06,Virginia,Cumberland County,,,,,-30.0,,-30.0
2020-04-06,Virginia,Danville,-28.0,9.0,,-22.0,-33.0,11.0,-18.5
2020-04-06,Virginia,Dickenson County,,,,,-34.0,,-34.0
2020-04-06,Virginia,Dinwiddie County,,,,,-33.0,,-33.0
2020-04-06,Virginia,Emporia,,,,-12.0,-20.0,,-16.0
2020-04-06,Virginia,Essex County,,,,,-30.0,,-30.0
2020-04-06,Virginia,Fairfax,-56.0,-31.0,,,-68.0,,-51.666666666666664
2020-04-06,Virginia,Fairfax County,-46.0,-26.0,-10.0,-64.0,-66.0,28.0,-42.4
2020-04-06,Virginia,Falls Church,,,,,-75.0,,-75.0
2020-04-06,Virginia,Fauquier County,-33.0,-31.0,,,-48.0,20.0,-37.333333333333336
2020-04-06,Virginia,Floyd County,,,,,-35.0,,-35.0
2020-04-06,Virginia,Fluvanna County,,,,,-47.0,,-47.0
2020-04-06,Virginia,Franklin,,,,-26.0,-22.0,,-24.0
2020-04-06,Virginia,Franklin County,-23.0,-9.0,,,-32.0,13.0,-21.333333333333332
2020-04-06,Virginia,Frederick County,-29.0,-22.0,-4.0,-24.0,-42.0,18.0,-24.2
2020-04-06,Virginia,Fredericksburg,-42.0,-20.0,,,-54.0,,-38.666666666666664
2020-04-06,Virginia,Galax,,,,,-40.0,,-40.0
2020-04-06,Virginia,Giles County,,,,,-33.0,,-33.0
2020-04-06,Virginia,Gloucester County,-27.0,,,,-35.0,14.0,-31.0
2020-04-06,Virginia,Goochland County,,,,,-50.0,,-50.0
2020-04-06,Virginia,Grayson County,,,,,-19.0,,-19.0
2020-04-06,Virginia,Greene County,,,,,-43.0,,-43.0
2020-04-06,Virginia,Greensville County,,,,-27.0,-26.0,,-26.5
2020-04-06,Virginia,Halifax County,,-13.0,,,-28.0,,-20.5
2020-04-06,Virginia,Hampton,-31.0,-1.0,35.0,-27.0,-43.0,17.0,-13.4
2020-04-06,Virginia,Hanover County,-34.0,-20.0,,-16.0,-50.0,20.0,-30.0
2020-04-06,Virginia,Harrisonburg,-43.0,-18.0,,-25.0,-43.0,17.0,-32.25
2020-04-06,Virginia,Henrico County,-41.0,-19.0,21.0,-72.0,-52.0,21.0,-32.6
2020-04-06,Virginia,Henry County,-18.0,-12.0,,,-29.0,12.0,-19.666666666666668
2020-04-06,Virginia,Hopewell,,-7.0,,,-33.0,,-20.0
2020-04-06,Virginia,Isle of Wight County,,1.0,,,-41.0,17.0,-20.0
2020-04-06,Virginia,James City County,-49.0,,,,-53.0,19.0,-51.0
2020-04-06,Virginia,King George County,,-34.0,,-67.0,-44.0,,-48.333333333333336
2020-04-06,Virginia,King William County,,,,,-40.0,,-40.0
2020-04-06,Virginia,King and Queen County,,,,,-38.0,,-38.0
2020-04-06,Virginia,Lancaster County,,,,,-28.0,,-28.0
2020-04-06,Virginia,Lee County,,,,,-38.0,,-38.0
2020-04-06,Virginia,Loudoun County,-44.0,-23.0,-15.0,-80.0,-67.0,27.0,-45.8
2020-04-06,Virginia,Louisa County,,-18.0,,,-39.0,17.0,-28.5
2020-04-06,Virginia,Lunenburg County,,,,,-30.0,,-30.0
2020-04-06,Virginia,Lynchburg,-42.0,-11.0,,-15.0,-40.0,15.0,-27.0
2020-04-06,Virginia,Madison County,,,,,-39.0,,-39.0
2020-04-06,Virginia,Manassas,-31.0,-14.0,,-58.0,-47.0,20.0,-37.5
2020-04-06,Virginia,Manassas Park,,,,,-44.0,,-44.0
2020-04-06,Virginia,Martinsville,,,,,-32.0,,-32.0
2020-04-06,Virginia,Mathews County,,,,,-35.0,,-35.0
2020-04-06,Virginia,Mecklenburg County,-29.0,,,-20.0,-31.0,,-26.666666666666668
2020-04-06,Virginia,Middlesex County,,,,,-35.0,,-35.0
2020-04-06,Virginia,Montgomery County,-49.0,-14.0,,-28.0,-52.0,23.0,-35.75
2020-04-06,Virginia,Nelson County,,,,,-41.0,,-41.0
2020-04-06,Virginia,New Kent County,,,,-19.0,-44.0,,-31.5
2020-04-06,Virginia,Newport News,-37.0,-8.0,14.0,-35.0,-42.0,17.0,-21.6
2020-04-06,Virginia,Norfolk,-38.0,-10.0,7.0,-54.0,-41.0,16.0,-27.2
2020-04-06,Virginia,Northampton County,,,,,-27.0,,-27.0
2020-04-06,Virginia,Northumberland County,,,,,-27.0,,-27.0
2020-04-06,Virginia,Nottoway County,,,,,-24.0,,-24.0
2020-04-06,Virginia,Orange County,,-5.0,,,-40.0,,-22.5
2020-04-06,Virginia,Page County,,,,,-27.0,,-27.0
2020-04-06,Virginia,Patrick County,,,,,-26.0,,-26.0
2020-04-06,Virginia,Petersburg,-25.0,-11.0,,-26.0,-37.0,12.0,-24.75
2020-04-06,Virginia,Pittsylvania County,,3.0,,,-28.0,12.0,-12.5
2020-04-06,Virginia,Poquoson,,,,,-50.0,,-50.0
2020-04-06,Virginia,Portsmouth,-20.0,-10.0,,7.0,-38.0,15.0,-15.25
2020-04-06,Virginia,Powhatan County,,,,,-48.0,,-48.0
2020-04-06,Virginia,Prince Edward County,-42.0,,,,-39.0,,-40.5
2020-04-06,Virginia,Prince George County,-23.0,,,-26.0,-39.0,16.0,-29.333333333333332
2020-04-06,Virginia,Prince William County,-37.0,-19.0,0.0,-55.0,-54.0,24.0,-33.0
2020-04-06,Virginia,Pulaski County,-19.0,,,,-36.0,,-27.5
2020-04-06,Virginia,Radford,,,,,-43.0,,-43.0
2020-04-06,Virginia,Rappahannock County,,,,,-34.0,,-34.0
2020-04-06,Virginia,Richmond,-45.0,-11.0,19.0,-36.0,-46.0,17.0,-23.8
2020-04-06,Virginia,Richmond County,,,,,-30.0,,-30.0
2020-04-06,Virginia,Roanoke,-43.0,-12.0,-22.0,-37.0,-38.0,15.0,-30.4
2020-04-06,Virginia,Roanoke County,-32.0,-18.0,,,-40.0,17.0,-30.0
2020-04-06,Virginia,Rockbridge County,,,,-16.0,-33.0,,-24.5
2020-04-06,Virginia,Rockingham County,-35.0,-14.0,,-26.0,-37.0,15.0,-28.0
2020-04-06,Virginia,Russell County,,,,,-33.0,,-33.0
2020-04-06,Virginia,Salem,-34.0,,,,-41.0,,-37.5
2020-04-06,Virginia,Scott County,,,,,-37.0,,-37.0
2020-04-06,Virginia,Shenandoah County,-32.0,-10.0,,-18.0,-37.0,14.0,-24.25
2020-04-06,Virginia,Smyth County,,,,,-28.0,,-28.0
2020-04-06,Virginia,Southampton County,,,,,-31.0,,-31.0
2020-04-06,Virginia,Spotsylvania County,-38.0,-17.0,,,-49.0,20.0,-34.666666666666664
2020-04-06,Virginia,Stafford County,-33.0,-31.0,,,-53.0,23.0,-39.0
2020-04-06,Virginia,Staunton,-34.0,,,,-32.0,,-33.0
2020-04-06,Virginia,Suffolk,-36.0,-11.0,,11.0,-41.0,18.0,-19.25
2020-04-06,Virginia,Surry County,,,,,-39.0,,-39.0
2020-04-06,Virginia,Sussex County,,,,-45.0,-25.0,,-35.0
2020-04-06,Virginia,Tazewell County,-24.0,2.0,,,-29.0,,-17.0
2020-04-06,Virginia,Virginia Beach,-36.0,-14.0,29.0,-37.0,-47.0,19.0,-21.0
2020-04-06,Virginia,Warren County,-27.0,,,,-41.0,16.0,-34.0
2020-04-06,Virginia,Washington County,-44.0,-4.0,,-20.0,-34.0,10.0,-25.5
2020-04-06,Virginia,Waynesboro,-37.0,-25.0,,,-34.0,,-32.0
2020-04-06,Virginia,Westmoreland County,,,,,-35.0,,-35.0
2020-04-06,Virginia,Williamsburg,-59.0,,,,-55.0,,-57.0
2020-04-06,Virginia,Winchester,-44.0,-16.0,,,-39.0,,-33.0
2020-04-06,Virginia,Wise County,,,,,-41.0,,-41.0
2020-04-06,Virginia,Wythe County,-37.0,-15.0,,-6.0,-31.0,,-22.25
2020-04-06,Virginia,York County,-30.0,-15.0,-24.0,,-55.0,21.0,-31.0
2020-04-07,Virginia,Accomack County,,-19.0,,,-30.0,13.0,-24.5
2020-04-07,Virginia,Albemarle County,-43.0,-16.0,,-51.0,-59.0,22.0,-42.25
2020-04-07,Virginia,Alexandria,-50.0,-18.0,41.0,-69.0,-68.0,32.0,-32.8
2020-04-07,Virginia,Alleghany County,,,,-8.0,-33.0,,-20.5
2020-04-07,Virginia,Amelia County,,,,,-38.0,,-38.0
2020-04-07,Virginia,Amherst County,,,,,-30.0,,-30.0
2020-04-07,Virginia,Appomattox County,,,,,-33.0,,-33.0
2020-04-07,Virginia,Arlington County,-66.0,-30.0,-38.0,-82.0,-78.0,35.0,-58.8
2020-04-07,Virginia,Augusta County,-34.0,-3.0,,36.0,-32.0,14.0,-8.25
2020-04-07,Virginia,Bedford County,-26.0,-4.0,,,-39.0,15.0,-23.0
2020-04-07,Virginia,Bland County,,,,-17.0,,,-17.0
2020-04-07,Virginia,Botetourt County,,,,-31.0,-42.0,,-36.5
2020-04-07,Virginia,Bristol,-25.0,,,,-43.0,,-34.0
2020-04-07,Virginia,Brunswick County,,,,-48.0,-27.0,,-37.5
2020-04-07,Virginia,Buchanan County,,,,,-13.0,,-13.0
2020-04-07,Virginia,Buckingham County,,,,,-34.0,,-34.0
2020-04-07,Virginia,Buena Vista,,,,,-40.0,,-40.0
2020-04-07,Virginia,Campbell County,-25.0,-9.0,,,-35.0,13.0,-23.0
2020-04-07,Virginia,Caroline County,,,,-23.0,-46.0,,-34.5
2020-04-07,Virginia,Carroll County,,,,-15.0,-31.0,,-23.0
2020-04-07,Virginia,Charles City County,,,,,-39.0,,-39.0
2020-04-07,Virginia,Charlotte County,,,,,-34.0,,-34.0
2020-04-07,Virginia,Charlottesville,-60.0,-24.0,-34.0,-47.0,-66.0,,-46.2
2020-04-07,Virginia,Chesapeake,-29.0,-12.0,75.0,-15.0,-47.0,19.0,-5.6
2020-04-07,Virginia,Chesterfield County,-34.0,-18.0,70.0,-22.0,-50.0,20.0,-10.8
2020-04-07,Virginia,Clarke County,,,,,-45.0,,-45.0
2020-04-07,Virginia,Colonial Heights,-38.0,-8.0,,,-39.0,,-28.333333333333332
2020-04-07,Virginia,Covington,,,,,-37.0,,-37.0
2020-04-07,Virginia,Craig County,,,,,-40.0,,-40.0
2020-04-07,Virginia,Culpeper County,-31.0,,,,-41.0,17.0,-36.0
2020-04-07,Virginia,Cumberland County,,,,,-35.0,,-35.0
2020-04-07,Virginia,Danville,-29.0,9.0,,-21.0,-35.0,11.0,-19.0
2020-04-07,Virginia,Dickenson County,,,,,-32.0,,-32.0
2020-04-07,Virginia,Dinwiddie County,,,,,-31.0,,-31.0
2020-04-07,Virginia,Emporia,,,,-24.0,-31.0,,-27.5
2020-04-07,Virginia,Essex County,,,,,-35.0,,-35.0
2020-04-07,Virginia,Fairfax,-56.0,-35.0,,,-68.0,,-53.0
2020-04-07,Virginia,Fairfax County,-48.0,-26.0,-22.0,-66.0,-68.0,30.0,-46.0
2020-04-07,Virginia,Falls Church,,,,,-77.0,,-77.0
2020-04-07,Virginia,Fauquier County,-26.0,-30.0,,,-49.0,20.0,-35.0
2020-04-07,Virginia,Floyd County,,,,,-37.0,,-37.0
2020-04-07,Virginia,Fluvanna County,,,,,-45.0,,-45.0
2020-04-07,Virginia,Franklin,,,,-7.0,-29.0,,-18.0
2020-04-07,Virginia,Franklin County,-23.0,-5.0,,,-33.0,13.0,-20.333333333333332
2020-04-07,Virginia,Frederick County,-27.0,-20.0,-7.0,-25.0,-42.0,18.0,-24.2
2020-04-07,Virginia,Fredericksburg,-43.0,-17.0,,,-55.0,,-38.333333333333336
2020-04-07,Virginia,Galax,,,,,-36.0,,-36.0
2020-04-07,Virginia,Giles County,,,,,-37.0,,-37.0
2020-04-07,Virginia,Gloucester County,-25.0,,,,-40.0,15.0,-32.5
2020-04-07,Virginia,Goochland County,,,,,-52.0,,-52.0
2020-04-07,Virginia,Grayson County,,,,,-30.0,,-30.0
2020-04-07,Virginia,Greene County,,,,,-45.0,,-45.0
2020-04-07,Virginia,Greensville County,,,,-21.0,-31.0,,-26.0
2020-04-07,Virginia,Halifax County,,,,,-28.0,,-28.0
2020-04-07,Virginia,Hampton,-29.0,-2.0,64.0,-20.0,-44.0,18.0,-6.2
2020-04-07,Virginia,Hanover County,-29.0,-17.0,,-8.0,-51.0,21.0,-26.25
2020-04-07,Virginia,Harrisonburg,-42.0,-17.0,,-19.0,-42.0,18.0,-30.0
2020-04-07,Virginia,Henrico County,-40.0,-16.0,71.0,-65.0,-54.0,21.0,-20.8
2020-04-07,Virginia,Henry County,-16.0,-3.0,,,-32.0,13.0,-17.0
2020-04-07,Virginia,Hopewell,,-1.0,,,-32.0,,-16.5
2020-04-07,Virginia,Isle of Wight County,,-4.0,,,-41.0,17.0,-22.5
2020-04-07,Virginia,James City County,-45.0,,,,-54.0,19.0,-49.5
2020-04-07,Virginia,King George County,,-36.0,,-33.0,-51.0,,-40.0
