,state,county,date,variable,value
17230,Virginia,Rockbridge County,2020-07-02,Non_Residential,-1.3333333333333333
17231,Virginia,Rockbridge County,2020-07-03,Non_Residential,-10.0
17232,Virginia,Rockbridge County,2020-07-04,Non_Residential,-15.0
17233,Virginia,Rockbridge County,2020-07-05,Non_Residential,-0.6666666666666666
17234,Virginia,Rockbridge County,2020-07-06,Non_Residential,-3.3333333333333335
17235,Virginia,Rockbridge County,2020-07-07,Non_Residential,1.3333333333333333
17236,Virginia,Rockbridge County,2020-07-08,Non_Residential,-2.3333333333333335
17237,Virginia,Rockbridge County,2020-07-09,Non_Residential,-3.3333333333333335
17238,Virginia,Rockbridge County,2020-07-10,Non_Residential,-3.3333333333333335
17239,Virginia,Rockbridge County,2020-07-11,Non_Residential,12.0
17240,Virginia,Rockbridge County,2020-07-12,Non_Residential,8.333333333333334
17241,Virginia,Rockbridge County,2020-07-13,Non_Residential,-1.3333333333333333
17242,Virginia,Rockbridge County,2020-07-14,Non_Residential,-1.6666666666666667
17243,Virginia,Rockbridge County,2020-07-15,Non_Residential,-0.3333333333333333
17244,Virginia,Rockbridge County,2020-07-16,Non_Residential,-5.333333333333333
17245,Virginia,Rockbridge County,2020-07-17,Non_Residential,-4.666666666666667
17246,Virginia,Rockbridge County,2020-07-18,Non_Residential,4.666666666666667
17247,Virginia,Rockbridge County,2020-07-19,Non_Residential,2.3333333333333335
17248,Virginia,Rockbridge County,2020-07-20,Non_Residential,-7.0
17249,Virginia,Rockbridge County,2020-07-21,Non_Residential,-7.0
17250,Virginia,Rockbridge County,2020-07-22,Non_Residential,-6.333333333333333
17251,Virginia,Rockbridge County,2020-07-23,Non_Residential,-6.666666666666667
17252,Virginia,Rockbridge County,2020-07-24,Non_Residential,-6.666666666666667
17253,Virginia,Rockbridge County,2020-07-25,Non_Residential,8.666666666666666
17254,Virginia,Rockbridge County,2020-07-26,Non_Residential,4.0
17255,Virginia,Rockbridge County,2020-07-27,Non_Residential,-8.666666666666666
17256,Virginia,Rockbridge County,2020-07-28,Non_Residential,-5.333333333333333
17257,Virginia,Rockbridge County,2020-07-29,Non_Residential,-1.0
17258,Virginia,Rockbridge County,2020-07-30,Non_Residential,-6.0
17259,Virginia,Rockbridge County,2020-07-31,Non_Residential,0.0
17260,Virginia,Rockbridge County,2020-08-01,Non_Residential,13.0
17261,Virginia,Rockbridge County,2020-08-02,Non_Residential,11.333333333333334
17262,Virginia,Rockbridge County,2020-08-03,Non_Residential,-6.333333333333333
17263,Virginia,Rockbridge County,2020-08-04,Non_Residential,-4.333333333333333
17264,Virginia,Rockbridge County,2020-08-05,Non_Residential,-4.333333333333333
17265,Virginia,Rockbridge County,2020-08-06,Non_Residential,2.0
17266,Virginia,Rockbridge County,2020-08-07,Non_Residential,0.3333333333333333
17267,Virginia,Rockbridge County,2020-08-08,Non_Residential,13.333333333333334
17268,Virginia,Rockbridge County,2020-08-09,Non_Residential,14.0
17269,Virginia,Rockbridge County,2020-08-10,Non_Residential,-0.6666666666666666
17270,Virginia,Rockbridge County,2020-08-11,Non_Residential,-1.3333333333333333
17271,Virginia,Rockbridge County,2020-08-12,Non_Residential,-2.0
17272,Virginia,Rockbridge County,2020-08-13,Non_Residential,-0.3333333333333333
17273,Virginia,Rockbridge County,2020-08-14,Non_Residential,4.0
17274,Virginia,Rockbridge County,2020-08-15,Non_Residential,14.333333333333334
17275,Virginia,Rockbridge County,2020-08-16,Non_Residential,15.333333333333334
17276,Virginia,Rockingham County,2020-03-02,Non_Residential,3.5
17277,Virginia,Rockingham County,2020-03-03,Non_Residential,4.5
17278,Virginia,Rockingham County,2020-03-04,Non_Residential,6.25
17279,Virginia,Rockingham County,2020-03-05,Non_Residential,5.75
17280,Virginia,Rockingham County,2020-03-06,Non_Residential,3.5
17281,Virginia,Rockingham County,2020-03-07,Non_Residential,12.4
17282,Virginia,Rockingham County,2020-03-08,Non_Residential,7.75
17283,Virginia,Rockingham County,2020-03-09,Non_Residential,6.0
17284,Virginia,Rockingham County,2020-03-10,Non_Residential,8.0
17285,Virginia,Rockingham County,2020-03-11,Non_Residential,6.75
17286,Virginia,Rockingham County,2020-03-12,Non_Residential,13.25
17287,Virginia,Rockingham County,2020-03-13,Non_Residential,6.25
17288,Virginia,Rockingham County,2020-03-14,Non_Residential,4.75
17289,Virginia,Rockingham County,2020-03-15,Non_Residential,-4.6
17290,Virginia,Rockingham County,2020-03-16,Non_Residential,-1.75
17291,Virginia,Rockingham County,2020-03-17,Non_Residential,0.25
17292,Virginia,Rockingham County,2020-03-18,Non_Residential,-5.5
17293,Virginia,Rockingham County,2020-03-19,Non_Residential,-7.25
17294,Virginia,Rockingham County,2020-03-20,Non_Residential,-13.5
17295,Virginia,Rockingham County,2020-03-21,Non_Residential,-14.0
17296,Virginia,Rockingham County,2020-03-22,Non_Residential,-17.5
17297,Virginia,Rockingham County,2020-03-23,Non_Residential,-16.75
17298,Virginia,Rockingham County,2020-03-24,Non_Residential,-15.25
17299,Virginia,Rockingham County,2020-03-25,Non_Residential,-21.5
17300,Virginia,Rockingham County,2020-03-26,Non_Residential,-16.25
17301,Virginia,Rockingham County,2020-03-27,Non_Residential,-22.5
17302,Virginia,Rockingham County,2020-03-28,Non_Residential,-19.75
17303,Virginia,Rockingham County,2020-03-29,Non_Residential,-22.0
17304,Virginia,Rockingham County,2020-03-30,Non_Residential,-18.75
17305,Virginia,Rockingham County,2020-03-31,Non_Residential,-23.25
17306,Virginia,Rockingham County,2020-04-01,Non_Residential,-20.75
17307,Virginia,Rockingham County,2020-04-02,Non_Residential,-22.5
17308,Virginia,Rockingham County,2020-04-03,Non_Residential,-27.25
17309,Virginia,Rockingham County,2020-04-04,Non_Residential,-26.5
17310,Virginia,Rockingham County,2020-04-05,Non_Residential,-28.0
17311,Virginia,Rockingham County,2020-04-06,Non_Residential,-28.0
17312,Virginia,Rockingham County,2020-04-07,Non_Residential,-23.0
17313,Virginia,Rockingham County,2020-04-08,Non_Residential,-21.25
17314,Virginia,Rockingham County,2020-04-09,Non_Residential,-24.0
17315,Virginia,Rockingham County,2020-04-10,Non_Residential,-31.0
17316,Virginia,Rockingham County,2020-04-11,Non_Residential,-18.4
17317,Virginia,Rockingham County,2020-04-12,Non_Residential,-31.6
17318,Virginia,Rockingham County,2020-04-13,Non_Residential,-30.5
17319,Virginia,Rockingham County,2020-04-14,Non_Residential,-26.0
17320,Virginia,Rockingham County,2020-04-15,Non_Residential,-18.25
17321,Virginia,Rockingham County,2020-04-16,Non_Residential,-18.75
17322,Virginia,Rockingham County,2020-04-17,Non_Residential,-26.0
17323,Virginia,Rockingham County,2020-04-18,Non_Residential,-24.2
17324,Virginia,Rockingham County,2020-04-19,Non_Residential,-20.6
17325,Virginia,Rockingham County,2020-04-20,Non_Residential,-23.5
17326,Virginia,Rockingham County,2020-04-21,Non_Residential,-20.0
17327,Virginia,Rockingham County,2020-04-22,Non_Residential,-18.25
17328,Virginia,Rockingham County,2020-04-23,Non_Residential,-21.75
17329,Virginia,Rockingham County,2020-04-24,Non_Residential,-24.75
17330,Virginia,Rockingham County,2020-04-25,Non_Residential,-20.4
17331,Virginia,Rockingham County,2020-04-26,Non_Residential,-28.6
17332,Virginia,Rockingham County,2020-04-27,Non_Residential,-20.25
17333,Virginia,Rockingham County,2020-04-28,Non_Residential,-17.5
17334,Virginia,Rockingham County,2020-04-29,Non_Residential,-16.0
17335,Virginia,Rockingham County,2020-04-30,Non_Residential,-20.5
17336,Virginia,Rockingham County,2020-05-01,Non_Residential,-19.25
17337,Virginia,Rockingham County,2020-05-02,Non_Residential,-18.0
17338,Virginia,Rockingham County,2020-05-03,Non_Residential,-15.4
17339,Virginia,Rockingham County,2020-05-04,Non_Residential,-15.5
17340,Virginia,Rockingham County,2020-05-05,Non_Residential,-14.75
17341,Virginia,Rockingham County,2020-05-06,Non_Residential,-15.5
17342,Virginia,Rockingham County,2020-05-07,Non_Residential,-11.25
17343,Virginia,Rockingham County,2020-05-08,Non_Residential,-19.75
17344,Virginia,Rockingham County,2020-05-09,Non_Residential,-14.4
17345,Virginia,Rockingham County,2020-05-10,Non_Residential,-10.0
17346,Virginia,Rockingham County,2020-05-11,Non_Residential,-21.5
17347,Virginia,Rockingham County,2020-05-12,Non_Residential,-14.0
17348,Virginia,Rockingham County,2020-05-13,Non_Residential,-10.25
17349,Virginia,Rockingham County,2020-05-14,Non_Residential,-12.75
17350,Virginia,Rockingham County,2020-05-15,Non_Residential,-15.25
17351,Virginia,Rockingham County,2020-05-16,Non_Residential,-2.6
17352,Virginia,Rockingham County,2020-05-17,Non_Residential,-7.4
17353,Virginia,Rockingham County,2020-05-18,Non_Residential,-15.0
17354,Virginia,Rockingham County,2020-05-19,Non_Residential,-9.0
17355,Virginia,Rockingham County,2020-05-20,Non_Residential,-10.75
17356,Virginia,Rockingham County,2020-05-21,Non_Residential,-11.25
17357,Virginia,Rockingham County,2020-05-22,Non_Residential,-14.5
17358,Virginia,Rockingham County,2020-05-23,Non_Residential,-4.5
17359,Virginia,Rockingham County,2020-05-24,Non_Residential,-0.2
17360,Virginia,Rockingham County,2020-05-25,Non_Residential,-25.75
17361,Virginia,Rockingham County,2020-05-26,Non_Residential,-7.5
17362,Virginia,Rockingham County,2020-05-27,Non_Residential,-6.75
17363,Virginia,Rockingham County,2020-05-28,Non_Residential,-4.5
17364,Virginia,Rockingham County,2020-05-29,Non_Residential,-10.25
17365,Virginia,Rockingham County,2020-05-30,Non_Residential,-3.25
17366,Virginia,Rockingham County,2020-05-31,Non_Residential,-4.0
17367,Virginia,Rockingham County,2020-06-01,Non_Residential,-8.25
17368,Virginia,Rockingham County,2020-06-02,Non_Residential,-3.0
17369,Virginia,Rockingham County,2020-06-03,Non_Residential,-4.5
17370,Virginia,Rockingham County,2020-06-04,Non_Residential,-5.75
17371,Virginia,Rockingham County,2020-06-05,Non_Residential,-10.5
17372,Virginia,Rockingham County,2020-06-06,Non_Residential,-1.0
17373,Virginia,Rockingham County,2020-06-07,Non_Residential,1.0
17374,Virginia,Rockingham County,2020-06-08,Non_Residential,-9.5
17375,Virginia,Rockingham County,2020-06-09,Non_Residential,-2.0
17376,Virginia,Rockingham County,2020-06-10,Non_Residential,-4.75
17377,Virginia,Rockingham County,2020-06-11,Non_Residential,-2.25
17378,Virginia,Rockingham County,2020-06-12,Non_Residential,-7.75
17379,Virginia,Rockingham County,2020-06-13,Non_Residential,1.25
17380,Virginia,Rockingham County,2020-06-14,Non_Residential,-2.25
17381,Virginia,Rockingham County,2020-06-15,Non_Residential,-8.75
17382,Virginia,Rockingham County,2020-06-16,Non_Residential,-1.0
17383,Virginia,Rockingham County,2020-06-17,Non_Residential,-6.75
17384,Virginia,Rockingham County,2020-06-18,Non_Residential,-0.5
17385,Virginia,Rockingham County,2020-06-19,Non_Residential,-6.0
17386,Virginia,Rockingham County,2020-06-20,Non_Residential,0.5
17387,Virginia,Rockingham County,2020-06-21,Non_Residential,1.75
17388,Virginia,Rockingham County,2020-06-22,Non_Residential,-6.0
17389,Virginia,Rockingham County,2020-06-23,Non_Residential,-2.5
17390,Virginia,Rockingham County,2020-06-24,Non_Residential,0.0
17391,Virginia,Rockingham County,2020-06-25,Non_Residential,-0.75
17392,Virginia,Rockingham County,2020-06-26,Non_Residential,-3.5
17393,Virginia,Rockingham County,2020-06-27,Non_Residential,3.25
17394,Virginia,Rockingham County,2020-06-28,Non_Residential,3.5
17395,Virginia,Rockingham County,2020-06-29,Non_Residential,-2.75
17396,Virginia,Rockingham County,2020-06-30,Non_Residential,5.75
17397,Virginia,Rockingham County,2020-07-01,Non_Residential,3.5
17398,Virginia,Rockingham County,2020-07-02,Non_Residential,9.25
17399,Virginia,Rockingham County,2020-07-03,Non_Residential,-4.25
17400,Virginia,Rockingham County,2020-07-04,Non_Residential,-11.0
17401,Virginia,Rockingham County,2020-07-05,Non_Residential,0.5
17402,Virginia,Rockingham County,2020-07-06,Non_Residential,-2.5
17403,Virginia,Rockingham County,2020-07-07,Non_Residential,0.0
17404,Virginia,Rockingham County,2020-07-08,Non_Residential,-2.0
17405,Virginia,Rockingham County,2020-07-09,Non_Residential,-2.25
17406,Virginia,Rockingham County,2020-07-10,Non_Residential,-6.0
17407,Virginia,Rockingham County,2020-07-11,Non_Residential,2.5
17408,Virginia,Rockingham County,2020-07-12,Non_Residential,6.5
17409,Virginia,Rockingham County,2020-07-13,Non_Residential,-3.75
17410,Virginia,Rockingham County,2020-07-14,Non_Residential,0.25
17411,Virginia,Rockingham County,2020-07-15,Non_Residential,-0.25
17412,Virginia,Rockingham County,2020-07-16,Non_Residential,-0.5
17413,Virginia,Rockingham County,2020-07-17,Non_Residential,-4.5
17414,Virginia,Rockingham County,2020-07-18,Non_Residential,0.5
17415,Virginia,Rockingham County,2020-07-19,Non_Residential,2.75
17416,Virginia,Rockingham County,2020-07-20,Non_Residential,-4.75
17417,Virginia,Rockingham County,2020-07-21,Non_Residential,-2.5
17418,Virginia,Rockingham County,2020-07-22,Non_Residential,-3.5
17419,Virginia,Rockingham County,2020-07-23,Non_Residential,-1.75
17420,Virginia,Rockingham County,2020-07-24,Non_Residential,-6.0
17421,Virginia,Rockingham County,2020-07-25,Non_Residential,1.5
17422,Virginia,Rockingham County,2020-07-26,Non_Residential,5.5
17423,Virginia,Rockingham County,2020-07-27,Non_Residential,-5.0
17424,Virginia,Rockingham County,2020-07-28,Non_Residential,-1.0
17425,Virginia,Rockingham County,2020-07-29,Non_Residential,-1.0
17426,Virginia,Rockingham County,2020-07-30,Non_Residential,-2.25
17427,Virginia,Rockingham County,2020-07-31,Non_Residential,-6.25
17428,Virginia,Rockingham County,2020-08-01,Non_Residential,3.5
17429,Virginia,Rockingham County,2020-08-02,Non_Residential,5.0
17430,Virginia,Rockingham County,2020-08-03,Non_Residential,-6.75
17431,Virginia,Rockingham County,2020-08-04,Non_Residential,0.75
17432,Virginia,Rockingham County,2020-08-05,Non_Residential,-1.5
17433,Virginia,Rockingham County,2020-08-06,Non_Residential,-3.0
17434,Virginia,Rockingham County,2020-08-07,Non_Residential,-5.25
17435,Virginia,Rockingham County,2020-08-08,Non_Residential,4.75
17436,Virginia,Rockingham County,2020-08-09,Non_Residential,5.75
17437,Virginia,Rockingham County,2020-08-10,Non_Residential,-1.75
17438,Virginia,Rockingham County,2020-08-11,Non_Residential,0.75
17439,Virginia,Rockingham County,2020-08-12,Non_Residential,-0.5
17440,Virginia,Rockingham County,2020-08-13,Non_Residential,-1.75
17441,Virginia,Rockingham County,2020-08-14,Non_Residential,-4.25
17442,Virginia,Rockingham County,2020-08-15,Non_Residential,-2.75
17443,Virginia,Rockingham County,2020-08-16,Non_Residential,6.5
17444,Virginia,Rockingham County,2020-08-17,Non_Residential,-28.0
17445,Virginia,Rockingham County,2020-08-18,Non_Residential,-25.0
17446,Virginia,Rockingham County,2020-08-19,Non_Residential,-27.0
17447,Virginia,Rockingham County,2020-08-20,Non_Residential,-26.0
17448,Virginia,Rockingham County,2020-08-21,Non_Residential,-28.0
17449,Virginia,Rockingham County,2020-08-22,Non_Residential,
17450,Virginia,Rockingham County,2020-08-23,Non_Residential,
17451,Virginia,Rockingham County,2020-08-24,Non_Residential,-26.0
17452,Virginia,Rockingham County,2020-08-25,Non_Residential,-25.0
17453,Virginia,Rockingham County,2020-08-26,Non_Residential,-24.0
17454,Virginia,Rockingham County,2020-08-27,Non_Residential,-23.0
17455,Virginia,Rockingham County,2020-08-28,Non_Residential,-23.0
17456,Virginia,Rockingham County,2020-08-29,Non_Residential,
17457,Virginia,Rockingham County,2020-08-30,Non_Residential,
17458,Virginia,Rockingham County,2020-08-31,Non_Residential,-25.0
17459,Virginia,Rockingham County,2020-09-01,Non_Residential,-21.0
17460,Virginia,Russell County,2020-03-02,Non_Residential,7.333333333333333
17461,Virginia,Russell County,2020-03-03,Non_Residential,6.666666666666667
17462,Virginia,Russell County,2020-03-04,Non_Residential,7.666666666666667
17463,Virginia,Russell County,2020-03-05,Non_Residential,6.0
17464,Virginia,Russell County,2020-03-06,Non_Residential,-6.0
17465,Virginia,Russell County,2020-03-07,Non_Residential,2.3333333333333335
17466,Virginia,Russell County,2020-03-08,Non_Residential,7.0
17467,Virginia,Russell County,2020-03-09,Non_Residential,3.0
17468,Virginia,Russell County,2020-03-10,Non_Residential,-3.0
17469,Virginia,Russell County,2020-03-11,Non_Residential,-5.666666666666667
17470,Virginia,Russell County,2020-03-12,Non_Residential,4.0
17471,Virginia,Russell County,2020-03-13,Non_Residential,2.6666666666666665
17472,Virginia,Russell County,2020-03-14,Non_Residential,6.666666666666667
17473,Virginia,Russell County,2020-03-15,Non_Residential,-3.0
17474,Virginia,Russell County,2020-03-16,Non_Residential,-2.0
17475,Virginia,Russell County,2020-03-17,Non_Residential,-7.333333333333333
17476,Virginia,Russell County,2020-03-18,Non_Residential,-14.333333333333334
17477,Virginia,Russell County,2020-03-19,Non_Residential,-15.0
17478,Virginia,Russell County,2020-03-20,Non_Residential,-19.0
17479,Virginia,Russell County,2020-03-21,Non_Residential,-13.333333333333334
17480,Virginia,Russell County,2020-03-22,Non_Residential,-21.0
17481,Virginia,Russell County,2020-03-23,Non_Residential,-25.333333333333332
17482,Virginia,Russell County,2020-03-24,Non_Residential,-30.0
17483,Virginia,Russell County,2020-03-25,Non_Residential,-28.666666666666668
17484,Virginia,Russell County,2020-03-26,Non_Residential,-23.333333333333332
17485,Virginia,Russell County,2020-03-27,Non_Residential,-29.0
17486,Virginia,Russell County,2020-03-28,Non_Residential,-9.666666666666666
17487,Virginia,Russell County,2020-03-29,Non_Residential,-17.0
17488,Virginia,Russell County,2020-03-30,Non_Residential,-26.333333333333332
17489,Virginia,Russell County,2020-03-31,Non_Residential,-28.666666666666668
17490,Virginia,Russell County,2020-04-01,Non_Residential,-27.0
17491,Virginia,Russell County,2020-04-02,Non_Residential,-30.0
17492,Virginia,Russell County,2020-04-03,Non_Residential,-25.666666666666668
17493,Virginia,Russell County,2020-04-04,Non_Residential,-18.666666666666668
17494,Virginia,Russell County,2020-04-05,Non_Residential,-26.333333333333332
17495,Virginia,Russell County,2020-04-06,Non_Residential,-33.0
17496,Virginia,Russell County,2020-04-07,Non_Residential,-35.0
17497,Virginia,Russell County,2020-04-08,Non_Residential,-37.0
17498,Virginia,Russell County,2020-04-09,Non_Residential,-38.0
17499,Virginia,Russell County,2020-04-10,Non_Residential,-46.0
17500,Virginia,Russell County,2020-04-11,Non_Residential,-19.0
17501,Virginia,Russell County,2020-04-12,Non_Residential,-25.0
17502,Virginia,Russell County,2020-04-13,Non_Residential,-38.0
17503,Virginia,Russell County,2020-04-14,Non_Residential,-35.0
17504,Virginia,Russell County,2020-04-15,Non_Residential,-36.0
17505,Virginia,Russell County,2020-04-16,Non_Residential,-36.0
17506,Virginia,Russell County,2020-04-17,Non_Residential,-33.0
17507,Virginia,Russell County,2020-04-18,Non_Residential,-21.0
17508,Virginia,Russell County,2020-04-19,Non_Residential,-15.0
17509,Virginia,Russell County,2020-04-20,Non_Residential,-32.0
17510,Virginia,Russell County,2020-04-21,Non_Residential,-33.0
17511,Virginia,Russell County,2020-04-22,Non_Residential,-34.0
17512,Virginia,Russell County,2020-04-23,Non_Residential,-33.0
17513,Virginia,Russell County,2020-04-24,Non_Residential,-35.0
17514,Virginia,Russell County,2020-04-25,Non_Residential,-16.0
17515,Virginia,Russell County,2020-04-26,Non_Residential,-22.0
17516,Virginia,Russell County,2020-04-27,Non_Residential,-29.0
17517,Virginia,Russell County,2020-04-28,Non_Residential,-31.0
17518,Virginia,Russell County,2020-04-29,Non_Residential,-33.0
17519,Virginia,Russell County,2020-04-30,Non_Residential,-28.0
17520,Virginia,Russell County,2020-05-01,Non_Residential,-32.0
17521,Virginia,Russell County,2020-05-02,Non_Residential,-4.0
17522,Virginia,Russell County,2020-05-03,Non_Residential,-12.0
17523,Virginia,Russell County,2020-05-04,Non_Residential,-29.0
17524,Virginia,Russell County,2020-05-05,Non_Residential,-30.0
17525,Virginia,Russell County,2020-05-06,Non_Residential,-32.0
17526,Virginia,Russell County,2020-05-07,Non_Residential,-31.0
17527,Virginia,Russell County,2020-05-08,Non_Residential,-28.0
17528,Virginia,Russell County,2020-05-09,Non_Residential,-6.0
17529,Virginia,Russell County,2020-05-10,Non_Residential,-3.0
17530,Virginia,Russell County,2020-05-11,Non_Residential,-28.0
17531,Virginia,Russell County,2020-05-12,Non_Residential,-28.0
17532,Virginia,Russell County,2020-05-13,Non_Residential,-31.0
17533,Virginia,Russell County,2020-05-14,Non_Residential,-31.0
17534,Virginia,Russell County,2020-05-15,Non_Residential,-25.0
17535,Virginia,Russell County,2020-05-16,Non_Residential,-1.0
17536,Virginia,Russell County,2020-05-17,Non_Residential,-5.0
17537,Virginia,Russell County,2020-05-18,Non_Residential,-17.0
17538,Virginia,Russell County,2020-05-19,Non_Residential,-28.0
17539,Virginia,Russell County,2020-05-20,Non_Residential,-31.0
17540,Virginia,Russell County,2020-05-21,Non_Residential,-28.0
17541,Virginia,Russell County,2020-05-22,Non_Residential,-30.0
17542,Virginia,Russell County,2020-05-23,Non_Residential,-2.0
17543,Virginia,Russell County,2020-05-24,Non_Residential,-5.0
17544,Virginia,Russell County,2020-05-25,Non_Residential,-64.0
17545,Virginia,Russell County,2020-05-26,Non_Residential,-26.0
17546,Virginia,Russell County,2020-05-27,Non_Residential,-28.0
17547,Virginia,Russell County,2020-05-28,Non_Residential,-14.0
17548,Virginia,Russell County,2020-05-29,Non_Residential,-17.5
17549,Virginia,Russell County,2020-05-30,Non_Residential,0.0
17550,Virginia,Russell County,2020-05-31,Non_Residential,10.0
17551,Virginia,Russell County,2020-06-01,Non_Residential,-22.0
17552,Virginia,Russell County,2020-06-02,Non_Residential,-23.0
17553,Virginia,Russell County,2020-06-03,Non_Residential,-25.0
17554,Virginia,Russell County,2020-06-04,Non_Residential,-23.0
17555,Virginia,Russell County,2020-06-05,Non_Residential,-14.5
17556,Virginia,Russell County,2020-06-06,Non_Residential,2.0
17557,Virginia,Russell County,2020-06-07,Non_Residential,5.0
17558,Virginia,Russell County,2020-06-08,Non_Residential,-23.0
17559,Virginia,Russell County,2020-06-09,Non_Residential,-22.0
17560,Virginia,Russell County,2020-06-10,Non_Residential,-24.0
17561,Virginia,Russell County,2020-06-11,Non_Residential,-23.0
17562,Virginia,Russell County,2020-06-12,Non_Residential,-12.0
17563,Virginia,Russell County,2020-06-13,Non_Residential,7.0
17564,Virginia,Russell County,2020-06-14,Non_Residential,7.0
17565,Virginia,Russell County,2020-06-15,Non_Residential,-22.0
17566,Virginia,Russell County,2020-06-16,Non_Residential,-25.0
17567,Virginia,Russell County,2020-06-17,Non_Residential,-25.0
17568,Virginia,Russell County,2020-06-18,Non_Residential,-12.5
17569,Virginia,Russell County,2020-06-19,Non_Residential,-23.0
17570,Virginia,Russell County,2020-06-20,Non_Residential,8.0
17571,Virginia,Russell County,2020-06-21,Non_Residential,11.0
17572,Virginia,Russell County,2020-06-22,Non_Residential,-24.0
17573,Virginia,Russell County,2020-06-23,Non_Residential,-21.0
17574,Virginia,Russell County,2020-06-24,Non_Residential,-26.0
17575,Virginia,Russell County,2020-06-25,Non_Residential,-10.0
17576,Virginia,Russell County,2020-06-26,Non_Residential,-24.0
17577,Virginia,Russell County,2020-06-27,Non_Residential,2.0
17578,Virginia,Russell County,2020-06-28,Non_Residential,-3.0
17579,Virginia,Russell County,2020-06-29,Non_Residential,-25.0
17580,Virginia,Russell County,2020-06-30,Non_Residential,-24.0
17581,Virginia,Russell County,2020-07-01,Non_Residential,-26.0
17582,Virginia,Russell County,2020-07-02,Non_Residential,-10.0
17583,Virginia,Russell County,2020-07-03,Non_Residential,-45.0
17584,Virginia,Russell County,2020-07-04,Non_Residential,-5.0
17585,Virginia,Russell County,2020-07-05,Non_Residential,-3.0
17586,Virginia,Russell County,2020-07-06,Non_Residential,-29.0
17587,Virginia,Russell County,2020-07-07,Non_Residential,-28.0
17588,Virginia,Russell County,2020-07-08,Non_Residential,-28.0
17589,Virginia,Russell County,2020-07-09,Non_Residential,-26.0
17590,Virginia,Russell County,2020-07-10,Non_Residential,-14.0
17591,Virginia,Russell County,2020-07-11,Non_Residential,1.0
17592,Virginia,Russell County,2020-07-12,Non_Residential,4.0
17593,Virginia,Russell County,2020-07-13,Non_Residential,-13.5
17594,Virginia,Russell County,2020-07-14,Non_Residential,-27.0
17595,Virginia,Russell County,2020-07-15,Non_Residential,-27.0
17596,Virginia,Russell County,2020-07-16,Non_Residential,-10.0
17597,Virginia,Russell County,2020-07-17,Non_Residential,-6.5
17598,Virginia,Russell County,2020-07-18,Non_Residential,2.0
17599,Virginia,Russell County,2020-07-19,Non_Residential,-1.0
17600,Virginia,Russell County,2020-07-20,Non_Residential,-14.0
17601,Virginia,Russell County,2020-07-21,Non_Residential,-27.0
17602,Virginia,Russell County,2020-07-22,Non_Residential,-26.0
17603,Virginia,Russell County,2020-07-23,Non_Residential,-24.0
17604,Virginia,Russell County,2020-07-24,Non_Residential,-12.0
17605,Virginia,Russell County,2020-07-25,Non_Residential,-4.0
17606,Virginia,Russell County,2020-07-26,Non_Residential,-2.0
17607,Virginia,Russell County,2020-07-27,Non_Residential,-29.0
17608,Virginia,Russell County,2020-07-28,Non_Residential,-24.0
17609,Virginia,Russell County,2020-07-29,Non_Residential,-29.0
17610,Virginia,Russell County,2020-07-30,Non_Residential,-12.0
17611,Virginia,Russell County,2020-07-31,Non_Residential,-11.0
17612,Virginia,Russell County,2020-08-01,Non_Residential,-2.0
17613,Virginia,Russell County,2020-08-02,Non_Residential,4.0
17614,Virginia,Russell County,2020-08-03,Non_Residential,-27.0
17615,Virginia,Russell County,2020-08-04,Non_Residential,-25.0
17616,Virginia,Russell County,2020-08-05,Non_Residential,-26.0
17617,Virginia,Russell County,2020-08-06,Non_Residential,-11.5
17618,Virginia,Russell County,2020-08-07,Non_Residential,-12.0
17619,Virginia,Russell County,2020-08-08,Non_Residential,0.0
17620,Virginia,Russell County,2020-08-09,Non_Residential,-5.0
17621,Virginia,Russell County,2020-08-10,Non_Residential,-13.0
17622,Virginia,Russell County,2020-08-11,Non_Residential,-26.0
17623,Virginia,Russell County,2020-08-12,Non_Residential,-28.0
17624,Virginia,Russell County,2020-08-13,Non_Residential,-25.0
17625,Virginia,Russell County,2020-08-14,Non_Residential,-14.5
17626,Virginia,Russell County,2020-08-15,Non_Residential,-5.0
17627,Virginia,Russell County,2020-08-16,Non_Residential,5.0
17628,Virginia,Salem,2020-03-02,Non_Residential,5.333333333333333
17629,Virginia,Salem,2020-03-03,Non_Residential,7.333333333333333
17630,Virginia,Salem,2020-03-04,Non_Residential,8.0
17631,Virginia,Salem,2020-03-05,Non_Residential,4.666666666666667
17632,Virginia,Salem,2020-03-06,Non_Residential,3.0
17633,Virginia,Salem,2020-03-07,Non_Residential,6.0
17634,Virginia,Salem,2020-03-08,Non_Residential,12.333333333333334
17635,Virginia,Salem,2020-03-09,Non_Residential,6.0
17636,Virginia,Salem,2020-03-10,Non_Residential,3.3333333333333335
17637,Virginia,Salem,2020-03-11,Non_Residential,9.0
17638,Virginia,Salem,2020-03-12,Non_Residential,9.666666666666666
17639,Virginia,Salem,2020-03-13,Non_Residential,5.666666666666667
17640,Virginia,Salem,2020-03-14,Non_Residential,5.0
17641,Virginia,Salem,2020-03-15,Non_Residential,-0.3333333333333333
17642,Virginia,Salem,2020-03-16,Non_Residential,-0.6666666666666666
17643,Virginia,Salem,2020-03-17,Non_Residential,-4.333333333333333
17644,Virginia,Salem,2020-03-18,Non_Residential,-9.333333333333334
17645,Virginia,Salem,2020-03-19,Non_Residential,-10.666666666666666
