,index,date,state,county,census_fips_code,retail,grocery,parks,transit,workplaces,residential,Non_Residential,Non_Residential_7d_Rolling,Residential_7d_Rolling,Minimum_Non_Residential_7d_Rolling,Low_Point_Mobility
10209,19211,2020-08-05,Virginia,James City County,51095.0,1.0,10.0,,,-40.0,10.0,-9.666666666666666,-8.380952380952394,,-46.16666666666668,0
10210,19341,2020-08-06,Virginia,James City County,51095.0,0.0,9.0,,,-37.0,11.0,-9.333333333333334,-8.476190476190487,,-46.16666666666668,0
10211,19470,2020-08-07,Virginia,James City County,51095.0,2.0,8.0,,,-34.0,10.0,-8.0,-8.000000000000012,,-46.16666666666668,0
10212,19587,2020-08-08,Virginia,James City County,51095.0,-1.0,16.0,,,-12.0,3.0,1.0,-7.714285714285727,,-46.16666666666668,0
10213,19687,2020-08-09,Virginia,James City County,51095.0,11.0,12.0,,,-16.0,,2.3333333333333335,-7.3333333333333455,,-46.16666666666668,0
10214,19800,2020-08-10,Virginia,James City County,51095.0,3.0,12.0,,,-38.0,9.0,-7.666666666666667,-7.714285714285727,,-46.16666666666668,0
10215,19929,2020-08-11,Virginia,James City County,51095.0,-1.0,12.0,,,-37.0,9.0,-8.666666666666666,-5.714285714285727,,-46.16666666666668,0
10216,20058,2020-08-12,Virginia,James City County,51095.0,-2.0,10.0,,,-39.0,10.0,-10.333333333333334,-5.809523809523823,,-46.16666666666668,0
10217,20188,2020-08-13,Virginia,James City County,51095.0,1.0,13.0,,,-39.0,11.0,-8.333333333333334,-5.666666666666679,,-46.16666666666668,0
10218,20317,2020-08-14,Virginia,James City County,51095.0,-5.0,4.0,,,-38.0,12.0,-13.0,-6.380952380952394,,-46.16666666666668,0
10219,20433,2020-08-15,Virginia,James City County,51095.0,-13.0,6.0,,,-15.0,,-7.333333333333333,-7.571428571428584,,-46.16666666666668,0
10220,20534,2020-08-16,Virginia,James City County,51095.0,4.0,10.0,,,-19.0,,-1.6666666666666667,-8.142857142857155,,-46.16666666666668,0
10221,20613,2020-08-17,Virginia,James City County,51095.0,,,,,-39.0,9.0,-39.0,-12.619047619047631,,-46.16666666666668,0
10222,20670,2020-08-18,Virginia,James City County,51095.0,,,,,-37.0,9.0,-37.0,-16.66666666666668,,-46.16666666666668,0
10223,20728,2020-08-19,Virginia,James City County,51095.0,,,,,-38.0,10.0,-38.0,-20.61904761904763,,-46.16666666666668,0
10224,20786,2020-08-20,Virginia,James City County,51095.0,,,,,-38.0,9.0,-38.0,-24.857142857142865,,-46.16666666666668,0
10225,20841,2020-08-21,Virginia,James City County,51095.0,,,,,-36.0,10.0,-36.0,-28.14285714285715,,-46.16666666666668,0
10226,20888,2020-08-22,Virginia,James City County,51095.0,,,,,,3.0,,,,-46.16666666666668,0
10227,20966,2020-08-24,Virginia,James City County,51095.0,,,,,-37.0,9.0,-37.0,,8.428571428571429,-46.16666666666668,0
10228,21023,2020-08-25,Virginia,James City County,51095.0,,,,,-36.0,9.0,-36.0,,8.428571428571429,-46.16666666666668,0
10229,21081,2020-08-26,Virginia,James City County,51095.0,,,,,-36.0,8.0,-36.0,,8.285714285714286,-46.16666666666668,0
10230,21140,2020-08-27,Virginia,James City County,51095.0,,,,,-36.0,9.0,-36.0,,8.142857142857142,-46.16666666666668,0
10231,21197,2020-08-28,Virginia,James City County,51095.0,,,,,-35.0,9.0,-35.0,,8.142857142857142,-46.16666666666668,0
10232,21244,2020-08-29,Virginia,James City County,51095.0,-12.0,,,,,,-12.0,,,-46.16666666666668,0
10233,21321,2020-08-31,Virginia,James City County,51095.0,,,,,-36.0,8.0,-36.0,-32.57142857142858,,-46.16666666666668,0
10234,21378,2020-09-01,Virginia,James City County,51095.0,,,,,-36.0,9.0,-36.0,-32.42857142857144,,-46.16666666666668,0
10235,61,2020-03-02,Virginia,King George County,51099.0,6.0,2.0,,,3.0,0.0,3.6666666666666665,-26.76190476190477,,-40.09523809523811,0
10236,190,2020-03-03,Virginia,King George County,51099.0,19.0,6.0,,,-11.0,2.0,4.666666666666667,-20.952380952380967,,-40.09523809523811,0
10237,319,2020-03-04,Virginia,King George County,51099.0,6.0,6.0,,,0.0,-1.0,4.0,-15.238095238095251,,-40.09523809523811,0
10238,448,2020-03-05,Virginia,King George County,51099.0,15.0,-3.0,,,4.0,0.0,5.333333333333333,-9.476190476190487,,-40.09523809523811,0
10239,577,2020-03-06,Virginia,King George County,51099.0,8.0,-3.0,,,2.0,1.0,2.3333333333333335,-7.42857142857144,2.7142857142857144,-40.09523809523811,0
10240,702,2020-03-07,Virginia,King George County,51099.0,17.0,5.0,,,3.0,,8.333333333333334,-1.0952380952381073,,-40.09523809523811,0
10241,824,2020-03-08,Virginia,King George County,51099.0,23.0,22.0,,,2.0,,15.666666666666666,6.285714285714273,,-40.09523809523811,0
10242,950,2020-03-09,Virginia,King George County,51099.0,14.0,1.0,,-7.0,3.0,-1.0,2.75,6.154761904761893,,-40.09523809523811,0
10243,1079,2020-03-10,Virginia,King George County,51099.0,9.0,0.0,,-7.0,3.0,0.0,1.25,5.6666666666666545,,-40.09523809523811,0
10244,1208,2020-03-11,Virginia,King George County,51099.0,9.0,7.0,,-7.0,1.0,0.0,2.5,5.45238095238094,,-40.09523809523811,0
10245,1337,2020-03-12,Virginia,King George County,51099.0,18.0,8.0,,,2.0,0.0,9.333333333333334,6.023809523809512,,-40.09523809523811,0
10246,1466,2020-03-13,Virginia,King George County,51099.0,23.0,11.0,,,-5.0,,9.666666666666666,7.07142857142856,,-40.09523809523811,0
10247,1591,2020-03-14,Virginia,King George County,51099.0,16.0,8.0,,,3.0,,9.0,7.1666666666666545,,-40.09523809523811,0
10248,1713,2020-03-15,Virginia,King George County,51099.0,6.0,9.0,,,-16.0,,-0.3333333333333333,4.88095238095237,,-40.09523809523811,0
10249,1839,2020-03-16,Virginia,King George County,51099.0,15.0,11.0,,-12.0,-21.0,,-1.75,4.238095238095226,,-40.09523809523811,0
10250,1969,2020-03-17,Virginia,King George County,51099.0,0.0,-12.0,,-19.0,-26.0,,-14.25,2.0238095238095117,,-40.09523809523811,0
10251,2100,2020-03-18,Virginia,King George County,51099.0,-9.0,-10.0,,-21.0,-31.0,,-17.75,-0.8690476190476311,,-40.09523809523811,0
10252,2230,2020-03-19,Virginia,King George County,51099.0,-10.0,-11.0,,-21.0,-34.0,,-19.0,-4.9166666666666785,,-40.09523809523811,0
10253,2360,2020-03-20,Virginia,King George County,51099.0,-14.0,-15.0,,-31.0,-40.0,,-25.0,-9.869047619047631,,-40.09523809523811,0
10254,2486,2020-03-21,Virginia,King George County,51099.0,-9.0,-18.0,,,-17.0,,-14.666666666666666,-13.250000000000012,,-40.09523809523811,0
10255,2609,2020-03-22,Virginia,King George County,51099.0,-23.0,-27.0,,,-29.0,,-26.333333333333332,-16.964285714285726,,-40.09523809523811,0
10256,2735,2020-03-23,Virginia,King George County,51099.0,-26.0,-27.0,,-26.0,-46.0,,-31.25,-21.17857142857144,,-40.09523809523811,0
10257,2866,2020-03-24,Virginia,King George County,51099.0,-24.0,-29.0,,-28.0,-46.0,,-31.75,-23.67857142857144,,-40.09523809523811,0
10258,2997,2020-03-25,Virginia,King George County,51099.0,-39.0,-33.0,,-30.0,-50.0,,-38.0,-26.571428571428584,,-40.09523809523811,0
10259,3128,2020-03-26,Virginia,King George County,51099.0,-30.0,-30.0,,-30.0,-48.0,,-34.5,-28.7857142857143,,-40.09523809523811,0
10260,3258,2020-03-27,Virginia,King George County,51099.0,-35.0,-34.0,,-28.0,-48.0,,-36.25,-30.392857142857157,,-40.09523809523811,0
10261,3385,2020-03-28,Virginia,King George County,51099.0,-21.0,-40.0,,,-29.0,,-30.0,-32.58333333333335,,-40.09523809523811,0
10262,3509,2020-03-29,Virginia,King George County,51099.0,-31.0,-37.0,,,-31.0,,-33.0,-33.5357142857143,,-40.09523809523811,0
10263,3636,2020-03-30,Virginia,King George County,51099.0,-20.0,-23.0,,-63.0,-45.0,,-37.75,-34.46428571428573,,-40.09523809523811,0
10264,3767,2020-03-31,Virginia,King George County,51099.0,-40.0,-39.0,,,-47.0,,-42.0,-35.92857142857144,,-40.09523809523811,0
10265,3898,2020-04-01,Virginia,King George County,51099.0,-40.0,-37.0,,,-46.0,,-41.0,-36.35714285714287,,-40.09523809523811,0
10266,4029,2020-04-02,Virginia,King George County,51099.0,-37.0,-33.0,,,-46.0,,-38.666666666666664,-36.95238095238096,,-40.09523809523811,0
10267,4159,2020-04-03,Virginia,King George County,51099.0,-39.0,-38.0,,,-47.0,,-41.333333333333336,-37.678571428571445,,-40.09523809523811,0
10268,4286,2020-04-04,Virginia,King George County,51099.0,-34.0,-39.0,,,-27.0,,-33.333333333333336,-38.15476190476192,,-40.09523809523811,0
10269,4409,2020-04-05,Virginia,King George County,51099.0,-38.0,-38.0,,,-32.0,,-36.0,-38.58333333333335,,-40.09523809523811,0
10270,4536,2020-04-06,Virginia,King George County,51099.0,,-34.0,,-67.0,-44.0,,-48.333333333333336,-40.09523809523811,,-40.09523809523811,1
10271,4665,2020-04-07,Virginia,King George County,51099.0,,-36.0,,-33.0,-51.0,,-40.0,-39.80952380952382,,-40.09523809523811,0
10272,4794,2020-04-08,Virginia,King George County,51099.0,,-26.0,,-28.0,-52.0,,-35.333333333333336,-39.000000000000014,,-40.09523809523811,0
10273,4923,2020-04-09,Virginia,King George County,51099.0,,-32.0,,-30.0,-50.0,,-37.333333333333336,-38.80952380952382,,-40.09523809523811,0
10274,5052,2020-04-10,Virginia,King George County,51099.0,,-35.0,,-33.0,-51.0,,-39.666666666666664,-38.57142857142859,,-40.09523809523811,0
10275,5169,2020-04-11,Virginia,King George County,51099.0,,-18.0,,,-30.0,,-24.0,-37.23809523809525,,-40.09523809523811,0
10276,5272,2020-04-12,Virginia,King George County,51099.0,,-45.0,,,-39.0,,-42.0,-38.09523809523811,,-40.09523809523811,0
10277,5389,2020-04-13,Virginia,King George County,51099.0,,-36.0,,-31.0,-54.0,,-40.333333333333336,-36.95238095238096,,-40.09523809523811,0
10278,5518,2020-04-14,Virginia,King George County,51099.0,,-23.0,,-34.0,-49.0,,-35.333333333333336,-36.2857142857143,,-40.09523809523811,0
10279,5647,2020-04-15,Virginia,King George County,51099.0,,-18.0,,-38.0,-51.0,,-35.666666666666664,-36.33333333333335,,-40.09523809523811,0
10280,5776,2020-04-16,Virginia,King George County,51099.0,,-23.0,,-29.0,-50.0,,-34.0,-35.85714285714287,,-40.09523809523811,0
10281,5904,2020-04-17,Virginia,King George County,51099.0,,-28.0,,,-48.0,,-38.0,-35.619047619047635,,-40.09523809523811,0
10282,6020,2020-04-18,Virginia,King George County,51099.0,,-27.0,,,-32.0,,-29.5,-36.40476190476192,,-40.09523809523811,0
10283,6123,2020-04-19,Virginia,King George County,51099.0,,-25.0,,,-32.0,,-28.5,-34.47619047619049,,-40.09523809523811,0
10284,6238,2020-04-20,Virginia,King George County,51099.0,,-31.0,,-23.0,-48.0,,-34.0,-33.571428571428584,,-40.09523809523811,0
10285,6367,2020-04-21,Virginia,King George County,51099.0,,-20.0,,-28.0,-50.0,,-32.666666666666664,-33.1904761904762,,-40.09523809523811,0
10286,6496,2020-04-22,Virginia,King George County,51099.0,,-16.0,,-25.0,-52.0,,-31.0,-32.52380952380953,,-40.09523809523811,0
10287,6625,2020-04-23,Virginia,King George County,51099.0,,-21.0,,-23.0,-51.0,,-31.666666666666668,-32.190476190476204,,-40.09523809523811,0
10288,6754,2020-04-24,Virginia,King George County,51099.0,,-27.0,,,-51.0,,-39.0,-32.33333333333335,,-40.09523809523811,0
10289,6870,2020-04-25,Virginia,King George County,51099.0,,-15.0,,,-28.0,,-21.5,-31.190476190476204,,-40.09523809523811,0
10290,6970,2020-04-26,Virginia,King George County,51099.0,,-30.0,,,-32.0,,-31.0,-31.54761904761906,,-40.09523809523811,0
10291,7086,2020-04-27,Virginia,King George County,51099.0,,-23.0,,-26.0,-51.0,,-33.333333333333336,-31.452380952380963,,-40.09523809523811,0
10292,7215,2020-04-28,Virginia,King George County,51099.0,,-14.0,,-26.0,-49.0,,-29.666666666666668,-31.02380952380954,,-40.09523809523811,0
10293,7344,2020-04-29,Virginia,King George County,51099.0,,-10.0,,-37.0,-46.0,,-31.0,-31.02380952380954,,-40.09523809523811,0
10294,7473,2020-04-30,Virginia,King George County,51099.0,,-25.0,,,-46.0,,-35.5,-31.57142857142858,,-40.09523809523811,0
10295,7601,2020-05-01,Virginia,King George County,51099.0,,-14.0,,,-44.0,,-29.0,-30.14285714285715,,-40.09523809523811,0
10296,7716,2020-05-02,Virginia,King George County,51099.0,,3.0,,,-17.0,,-7.0,-28.07142857142858,,-40.09523809523811,0
10297,7815,2020-05-03,Virginia,King George County,51099.0,,-13.0,,,-22.0,,-17.5,-26.14285714285715,,-40.09523809523811,0
10298,7930,2020-05-04,Virginia,King George County,51099.0,,-14.0,,,-41.0,,-27.5,-25.30952380952382,,-40.09523809523811,0
10299,8059,2020-05-05,Virginia,King George County,51099.0,,-9.0,,,-42.0,,-25.5,-24.714285714285722,,-40.09523809523811,0
10300,8188,2020-05-06,Virginia,King George County,51099.0,,-8.0,,,-42.0,,-25.0,-23.857142857142865,,-40.09523809523811,0
10301,8317,2020-05-07,Virginia,King George County,51099.0,,-7.0,,,-41.0,,-24.0,-22.214285714285722,,-40.09523809523811,0
10302,8445,2020-05-08,Virginia,King George County,51099.0,,-13.0,,,-41.0,,-27.0,-21.92857142857144,,-40.09523809523811,0
10303,8560,2020-05-09,Virginia,King George County,51099.0,,-4.0,,,-13.0,,-8.5,-22.142857142857157,,-40.09523809523811,0
10304,8659,2020-05-10,Virginia,King George County,51099.0,,-3.0,,,-24.0,,-13.5,-21.571428571428584,,-40.09523809523811,0
10305,8774,2020-05-11,Virginia,King George County,51099.0,,-16.0,,,-40.0,,-28.0,-21.642857142857157,,-40.09523809523811,0
10306,8903,2020-05-12,Virginia,King George County,51099.0,,-8.0,,,-40.0,,-24.0,-21.42857142857144,,-40.09523809523811,0
10307,9032,2020-05-13,Virginia,King George County,51099.0,,-9.0,,,-40.0,,-24.5,-21.35714285714287,,-40.09523809523811,0
10308,9161,2020-05-14,Virginia,King George County,51099.0,,-11.0,,,-40.0,,-25.5,-21.571428571428584,,-40.09523809523811,0
10309,9289,2020-05-15,Virginia,King George County,51099.0,-14.0,-10.0,,,-40.0,,-21.333333333333332,-20.761904761904777,,-40.09523809523811,0
10310,9407,2020-05-16,Virginia,King George County,51099.0,-2.0,1.0,,,-13.0,,-4.666666666666667,-20.214285714285726,,-40.09523809523811,0
10311,9510,2020-05-17,Virginia,King George County,51099.0,-9.0,-8.0,,,-14.0,,-10.333333333333334,-19.761904761904777,,-40.09523809523811,0
10312,9624,2020-05-18,Virginia,King George County,51099.0,,-17.0,,,-37.0,,-27.0,-19.61904761904763,,-40.09523809523811,0
10313,9753,2020-05-19,Virginia,King George County,51099.0,,-7.0,,,-41.0,,-24.0,-19.61904761904763,,-40.09523809523811,0
10314,9882,2020-05-20,Virginia,King George County,51099.0,-19.0,-4.0,,,-41.0,,-21.333333333333332,-19.16666666666668,,-40.09523809523811,0
10315,10011,2020-05-21,Virginia,King George County,51099.0,-13.0,-1.0,,,-41.0,,-18.333333333333332,-18.142857142857157,,-40.09523809523811,0
10316,10140,2020-05-22,Virginia,King George County,51099.0,-12.0,-4.0,,,-46.0,,-20.666666666666668,-18.04761904761906,,-40.09523809523811,0
10317,10259,2020-05-23,Virginia,King George County,51099.0,2.0,20.0,,,-11.0,,3.6666666666666665,-16.85714285714287,,-40.09523809523811,0
10318,10361,2020-05-24,Virginia,King George County,51099.0,-7.0,3.0,,,-10.0,,-4.666666666666667,-16.04761904761906,,-40.09523809523811,0
10319,10475,2020-05-25,Virginia,King George County,51099.0,-13.0,2.0,,,-73.0,,-28.0,-16.190476190476204,,-40.09523809523811,0
10320,10604,2020-05-26,Virginia,King George County,51099.0,-11.0,-2.0,,,-39.0,,-17.333333333333332,-15.238095238095251,,-40.09523809523811,0
10321,10733,2020-05-27,Virginia,King George County,51099.0,-13.0,0.0,,,-38.0,,-17.0,-14.619047619047633,,-40.09523809523811,0
10322,10862,2020-05-28,Virginia,King George County,51099.0,,-6.0,,,-36.0,,-21.0,-15.000000000000012,,-40.09523809523811,0
10323,10992,2020-05-29,Virginia,King George County,51099.0,-8.0,-8.0,,,-34.0,,-16.666666666666668,-14.428571428571441,,-40.09523809523811,0
10324,11110,2020-05-30,Virginia,King George County,51099.0,4.0,9.0,,,-2.0,,3.6666666666666665,-14.428571428571441,,-40.09523809523811,0
10325,11209,2020-05-31,Virginia,King George County,51099.0,3.0,12.0,,,-2.0,,4.333333333333333,-13.142857142857155,,-40.09523809523811,0
10326,11323,2020-06-01,Virginia,King George County,51099.0,-8.0,-4.0,,,-34.0,,-15.333333333333334,-11.333333333333346,,-40.09523809523811,0
10327,11453,2020-06-02,Virginia,King George County,51099.0,-11.0,2.0,,,-36.0,,-15.0,-11.000000000000012,,-40.09523809523811,0
10328,11582,2020-06-03,Virginia,King George County,51099.0,-9.0,7.0,,,-37.0,,-13.0,-10.428571428571441,,-40.09523809523811,0
10329,11711,2020-06-04,Virginia,King George County,51099.0,-4.0,1.0,,-70.0,-39.0,,-28.0,-11.428571428571441,,-40.09523809523811,0
10330,11839,2020-06-05,Virginia,King George County,51099.0,-9.0,-2.0,,-45.0,-37.0,,-23.25,-12.369047619047633,,-40.09523809523811,0
10331,11956,2020-06-06,Virginia,King George County,51099.0,12.0,17.0,,,-3.0,,8.666666666666666,-11.654761904761918,,-40.09523809523811,0
10332,12056,2020-06-07,Virginia,King George County,51099.0,6.0,27.0,,,-4.0,,9.666666666666666,-10.892857142857155,,-40.09523809523811,0
10333,12170,2020-06-08,Virginia,King George County,51099.0,-4.0,1.0,,-45.0,-40.0,,-22.0,-11.845238095238107,,-40.09523809523811,0
10334,12300,2020-06-09,Virginia,King George County,51099.0,-2.0,1.0,,-48.0,-39.0,,-22.0,-12.845238095238107,,-40.09523809523811,0
10335,12429,2020-06-10,Virginia,King George County,51099.0,-15.0,2.0,,-48.0,-40.0,,-25.25,-14.595238095238107,,-40.09523809523811,0
10336,12559,2020-06-11,Virginia,King George County,51099.0,,-2.0,,-47.0,-40.0,,-29.666666666666668,-14.833333333333346,,-40.09523809523811,0
10337,12688,2020-06-12,Virginia,King George County,51099.0,-3.0,8.0,,-51.0,-37.0,,-20.75,-14.47619047619049,,-40.09523809523811,0
10338,12804,2020-06-13,Virginia,King George County,51099.0,16.0,27.0,,,0.0,,14.333333333333334,-13.66666666666668,,-40.09523809523811,0
10339,12904,2020-06-14,Virginia,King George County,51099.0,17.0,24.0,,,-3.0,,12.666666666666666,-13.23809523809525,,-40.09523809523811,0
10340,13017,2020-06-15,Virginia,King George County,51099.0,-4.0,-5.0,,-44.0,-36.0,,-22.25,-13.273809523809534,,-40.09523809523811,0
10341,13145,2020-06-16,Virginia,King George County,51099.0,0.0,1.0,,-41.0,-38.0,,-19.5,-12.916666666666677,,-40.09523809523811,0
10342,13274,2020-06-17,Virginia,King George County,51099.0,-8.0,-3.0,,-44.0,-39.0,,-23.5,-12.666666666666677,,-40.09523809523811,0
10343,13403,2020-06-18,Virginia,King George County,51099.0,-1.0,6.0,,-46.0,-38.0,,-19.75,-11.250000000000012,,-40.09523809523811,0
10344,13532,2020-06-19,Virginia,King George County,51099.0,-2.0,2.0,,-43.0,-39.0,,-20.5,-11.214285714285726,,-40.09523809523811,0
10345,13649,2020-06-20,Virginia,King George County,51099.0,6.0,17.0,,,-6.0,,5.666666666666667,-12.452380952380963,,-40.09523809523811,0
10346,13748,2020-06-21,Virginia,King George County,51099.0,2.0,24.0,,,-1.0,,8.333333333333334,-13.071428571428584,,-40.09523809523811,0
10347,13862,2020-06-22,Virginia,King George County,51099.0,-10.0,-5.0,,-40.0,-41.0,,-24.0,-13.321428571428584,,-40.09523809523811,0
10348,13992,2020-06-23,Virginia,King George County,51099.0,3.0,2.0,,-38.0,-40.0,,-18.25,-13.142857142857155,,-40.09523809523811,0
10349,14121,2020-06-24,Virginia,King George County,51099.0,-1.0,4.0,,-40.0,-39.0,,-19.0,-12.500000000000012,,-40.09523809523811,0
10350,14251,2020-06-25,Virginia,King George County,51099.0,1.0,-2.0,,-41.0,-39.0,,-20.25,-12.571428571428584,,-40.09523809523811,0
10351,14380,2020-06-26,Virginia,King George County,51099.0,0.0,4.0,,-46.0,-37.0,,-19.75,-12.464285714285726,,-40.09523809523811,0
10352,14496,2020-06-27,Virginia,King George County,51099.0,13.0,25.0,,,-1.0,,12.333333333333334,-11.511904761904775,,-40.09523809523811,0
10353,14596,2020-06-28,Virginia,King George County,51099.0,14.0,24.0,,,-5.0,,11.0,-11.130952380952394,,-40.09523809523811,0
10354,14710,2020-06-29,Virginia,King George County,51099.0,-3.0,0.0,,-49.0,-36.0,,-22.0,-10.845238095238106,,-40.09523809523811,0
10355,14838,2020-06-30,Virginia,King George County,51099.0,5.0,-1.0,,-44.0,-37.0,,-19.25,-10.98809523809525,,-40.09523809523811,0
10356,14967,2020-07-01,Virginia,King George County,51099.0,3.0,8.0,,-46.0,-38.0,,-18.25,-10.880952380952392,,-40.09523809523811,0
10357,15097,2020-07-02,Virginia,King George County,51099.0,22.0,26.0,,-51.0,-41.0,,-11.0,-9.55952380952382,,-40.09523809523811,0
10358,15226,2020-07-03,Virginia,King George County,51099.0,13.0,25.0,,,-62.0,,-8.0,-7.880952380952393,,-40.09523809523811,0
10359,15341,2020-07-04,Virginia,King George County,51099.0,-6.0,23.0,,,-21.0,,-1.3333333333333333,-9.833333333333345,,-40.09523809523811,0
10360,15444,2020-07-05,Virginia,King George County,51099.0,9.0,34.0,,,-15.0,,9.333333333333334,-10.071428571428584,,-40.09523809523811,0
10361,15559,2020-07-06,Virginia,King George County,51099.0,-4.0,6.0,,-69.0,-43.0,,-27.5,-10.85714285714287,,-40.09523809523811,0
10362,15689,2020-07-07,Virginia,King George County,51099.0,0.0,-1.0,,-48.0,-40.0,,-22.25,-11.285714285714297,,-40.09523809523811,0
10363,15818,2020-07-08,Virginia,King George County,51099.0,-4.0,3.0,,-51.0,-38.0,,-22.5,-11.892857142857155,,-40.09523809523811,0
10364,15948,2020-07-09,Virginia,King George County,51099.0,3.0,-2.0,,-47.0,-39.0,,-21.25,-13.35714285714287,,-40.09523809523811,0
10365,16077,2020-07-10,Virginia,King George County,51099.0,-4.0,-1.0,,-46.0,-39.0,,-22.5,-15.428571428571441,,-40.09523809523811,0
10366,16194,2020-07-11,Virginia,King George County,51099.0,10.0,23.0,,,6.0,,13.0,-13.380952380952394,,-40.09523809523811,0
10367,16294,2020-07-12,Virginia,King George County,51099.0,15.0,12.0,,,-1.0,,8.666666666666666,-13.476190476190487,,-40.09523809523811,0
10368,16407,2020-07-13,Virginia,King George County,51099.0,0.0,-1.0,,-44.0,-37.0,,-20.5,-12.47619047619049,,-40.09523809523811,0
10369,16536,2020-07-14,Virginia,King George County,51099.0,-1.0,3.0,,-43.0,-40.0,,-20.25,-12.190476190476204,,-40.09523809523811,0
10370,16665,2020-07-15,Virginia,King George County,51099.0,-1.0,9.0,,-31.0,-38.0,,-15.25,-11.154761904761918,,-40.09523809523811,0
10371,16795,2020-07-16,Virginia,King George County,51099.0,-3.0,1.0,,-42.0,-38.0,,-20.5,-11.047619047619062,,-40.09523809523811,0
10372,16924,2020-07-17,Virginia,King George County,51099.0,-8.0,0.0,,-50.0,-38.0,,-24.0,-11.261904761904775,,-40.09523809523811,0
10373,17041,2020-07-18,Virginia,King George County,51099.0,13.0,29.0,,,0.0,,14.0,-11.119047619047633,,-40.09523809523811,0
10374,17144,2020-07-19,Virginia,King George County,51099.0,17.0,30.0,,,-6.0,,13.666666666666666,-10.404761904761918,,-40.09523809523811,0
10375,17259,2020-07-20,Virginia,King George County,51099.0,-5.0,-3.0,,-49.0,-40.0,,-24.25,-10.940476190476204,,-40.09523809523811,0
10376,17389,2020-07-21,Virginia,King George County,51099.0,-5.0,-6.0,,-44.0,-39.0,,-23.5,-11.404761904761918,,-40.09523809523811,0
10377,17518,2020-07-22,Virginia,King George County,51099.0,-12.0,-4.0,,-44.0,-39.0,,-24.75,-12.761904761904775,,-40.09523809523811,0
10378,17647,2020-07-23,Virginia,King George County,51099.0,3.0,5.0,,-41.0,-39.0,,-18.0,-12.404761904761918,,-40.09523809523811,0
10379,17776,2020-07-24,Virginia,King George County,51099.0,-4.0,2.0,,-41.0,-40.0,,-20.75,-11.940476190476204,,-40.09523809523811,0
10380,17893,2020-07-25,Virginia,King George County,51099.0,13.0,24.0,,,-2.0,,11.666666666666666,-12.273809523809536,,-40.09523809523811,0
10381,17994,2020-07-26,Virginia,King George County,51099.0,7.0,27.0,,,-6.0,,9.333333333333334,-12.892857142857155,,-40.09523809523811,0
10382,18107,2020-07-27,Virginia,King George County,51099.0,-10.0,-1.0,,-44.0,-40.0,,-23.75,-12.821428571428584,,-40.09523809523811,0
10383,18236,2020-07-28,Virginia,King George County,51099.0,-6.0,-3.0,,-43.0,-40.0,,-23.0,-12.750000000000012,,-40.09523809523811,0
10384,18365,2020-07-29,Virginia,King George County,51099.0,-1.0,5.0,,-40.0,-41.0,,-19.25,-11.964285714285726,,-40.09523809523811,0
10385,18495,2020-07-30,Virginia,King George County,51099.0,-5.0,3.0,,-39.0,-42.0,,-20.75,-12.35714285714287,,-40.09523809523811,0
10386,18624,2020-07-31,Virginia,King George County,51099.0,-2.0,2.0,,-36.0,-41.0,,-19.25,-12.142857142857155,,-40.09523809523811,0
10387,18741,2020-08-01,Virginia,King George County,51099.0,18.0,31.0,,,-9.0,,13.333333333333334,-11.904761904761916,,-40.09523809523811,0
10388,18841,2020-08-02,Virginia,King George County,51099.0,17.0,35.0,,,-7.0,,15.0,-11.095238095238106,,-40.09523809523811,0
10389,18953,2020-08-03,Virginia,King George County,51099.0,-2.0,8.0,,-37.0,-41.0,,-18.0,-10.273809523809534,,-40.09523809523811,0
10390,19083,2020-08-04,Virginia,King George County,51099.0,,-20.0,,-63.0,-50.0,,-44.333333333333336,-13.321428571428584,,-40.09523809523811,0
10391,19212,2020-08-05,Virginia,King George County,51099.0,-1.0,5.0,,-25.0,-39.0,,-15.0,-12.714285714285726,,-40.09523809523811,0
10392,19342,2020-08-06,Virginia,King George County,51099.0,-4.0,1.0,,-34.0,-39.0,,-19.0,-12.464285714285726,,-40.09523809523811,0
10393,19471,2020-08-07,Virginia,King George County,51099.0,-2.0,2.0,,-40.0,-39.0,,-19.75,-12.535714285714297,,-40.09523809523811,0
10394,19588,2020-08-08,Virginia,King George County,51099.0,11.0,30.0,,,0.0,,13.666666666666666,-12.48809523809525,,-40.09523809523811,0
10395,19688,2020-08-09,Virginia,King George County,51099.0,15.0,26.0,,,-3.0,,12.666666666666666,-12.821428571428584,,-40.09523809523811,0
10396,19801,2020-08-10,Virginia,King George County,51099.0,-4.0,-4.0,,-32.0,-39.0,,-19.75,-13.071428571428584,,-40.09523809523811,0
10397,19930,2020-08-11,Virginia,King George County,51099.0,4.0,0.0,,-41.0,-40.0,,-19.25,-9.488095238095251,,-40.09523809523811,0
10398,20059,2020-08-12,Virginia,King George County,51099.0,-4.0,0.0,,-36.0,-40.0,,-20.0,-10.202380952380965,,-40.09523809523811,0
10399,20189,2020-08-13,Virginia,King George County,51099.0,-4.0,3.0,,-35.0,-39.0,,-18.75,-10.16666666666668,,-40.09523809523811,0
10400,20318,2020-08-14,Virginia,King George County,51099.0,-3.0,4.0,,-36.0,-37.0,,-18.0,-9.91666666666668,,-40.09523809523811,0
10401,20434,2020-08-15,Virginia,King George County,51099.0,3.0,20.0,,,-4.0,,6.333333333333333,-10.964285714285726,,-40.09523809523811,0
